000FB33AD2CF;1172163292;75.8577575029;
00119552F4D3;1172163292;47.8630092323;
00A0F83B90B3;1172163292;75.8577575029;
001310777592;1172163292;69.1830970919;
000C414347F4;1172163292;69.1830970919;
001310B1B2BA;1172163292;109.647819614;
000FB3801B71;1172163292;43.651583224;
000D888D2E2D;1172163292;83.1763771103;
001217D837C3;1172163292;33.1131121483;
00183985C503;1172163292;100.0;
00134649EBE6;1172163292;83.1763771103;
000F66D7FB71;1172163292;120.226443462;
00904C910001;1172163292;83.1763771103;
000FB346E447;1172163292;91.2010839356;
00146C97E0D0;1172163292;52.480746025;
00E0985372A2;1172163292;91.2010839356;
0016B645D220;1172163292;75.8577575029;
001346472CDA;1172163292;57.5439937337;
00095B719FB6;1172163292;83.1763771103;
00A0F83B90AF;1172163292;100.0;
00904C7E0029;1172163292;69.1830970919;
0016B6F5A7CE;1172163292;57.5439937337;
001839FCB438;1172163292;75.8577575029;
000FB3760F4B;1172163292;3.98107170553;
