000B86CACBE0;1172000374;100.0;
000B86D9B800;1172000374;69.1830970919;
000B86D132E0;1172000374;75.8577575029;
000B86CE8880;1172000374;100.0;
000B86D99F40;1172000374;83.1763771103;
000F6639B4CF;1172000374;69.1830970919;
000B86D99DA0;1172000374;91.2010839356;
000393EF46B7;1172000374;63.095734448;
000B86D13040;1172000374;83.1763771103;
000B86D9AEC0;1172000374;75.8577575029;
000B86CE7920;1172000374;91.2010839356;
000B86C78340;1172000374;69.1830970919;
000B86D9ACA0;1172000374;69.1830970919;
000A95F46F73;1172000374;91.2010839356;
000B86D9B140;1172000374;69.1830970919;
000B86D9B9A0;1172000374;100.0;
000B86D9A340;1172000374;91.2010839356;
000B86C3BF80;1172000374;75.8577575029;
000B86D132A0;1172000374;91.2010839356;
00112462F257;1172000374;83.1763771103;
00062566B9D6;1172000374;36.307805477;
00026F33448B;1172000374;33.1131121483;
000B86C2ADE0;1172000374;52.480746025;
00131046622D;1172000374;91.2010839356;
000B86D9B060;1172000374;63.095734448;
000B86D01940;1172000374;52.480746025;
000B86D9AD20;1172000374;83.1763771103;
00131062F118;1172000374;39.8107170553;
0016B63D0AA8;1172000374;57.5439937337;
000B86D99FC0;1172000374;100.0;
000B86D32740;1172000374;100.0;
000B86CE1740;1172000374;91.2010839356;
000B86D9B040;1172000374;75.8577575029;
000B86D9A440;1172000374;91.2010839356;
000B86D27640;1172000374;83.1763771103;
000B86D9A280;1172000374;91.2010839356;
000B86D9A980;1172000374;75.8577575029;
000B86CE89E0;1172000374;83.1763771103;
000B86CE6460;1172000374;83.1763771103;
00062566B9B8;1172000374;75.8577575029;
00095B503A42;1172000374;83.1763771103;
000A95F472CD;1172000374;83.1763771103;
000B86D9AF60;1172000374;83.1763771103;
000B86D9A260;1172000374;75.8577575029;
000B86D9A860;1172000374;91.2010839356;
003065040BAA;1172000374;69.1830970919;
CA3F53049CE6;1172000374;63.095734448;
00184D55E492;1172000374;91.2010839356;
00E0984EF15A;1172000374;75.8577575029;
000B86D29F20;1172000374;144.543977075;
000B86D022C0;1172000374;75.8577575029;
000B86D02560;1172000374;75.8577575029;
000B86D02800;1172000374;75.8577575029;
0011249309C3;1172000374;83.1763771103;
000B86D2B8A0;1172000374;83.1763771103;
000B86C3CE40;1172000374;75.8577575029;
000B86CBBD40;1172000374;109.647819614;
0012171B4E2F;1172000374;91.2010839356;
00095B3E0680;1172000374;69.1830970919;
000B86D9A720;1172000374;83.1763771103;
000B86D9A7E0;1172000374;69.1830970919;
000B86CE7380;1172000374;83.1763771103;
000B86CE5D40;1172000374;75.8577575029;
00146CA34F26;1172000374;75.8577575029;
