000B86A1A810;1172004425;75.8577575029;
000B86D12FC0;1172004425;83.1763771103;
00409640CB3B;1172004425;57.5439937337;
000B86D293C0;1172004425;100.0;
004096401713;1172004425;36.307805477;
004096299931;1172004425;20.8929613085;
004096414B70;1172004425;43.651583224;
000B86D01980;1172004425;75.8577575029;
00026F0826E7;1172004425;83.1763771103;
00409640D738;1172004425;27.5422870334;
000B86A1FD20;1172004425;69.1830970919;
000B86A12C60;1172004425;75.8577575029;
000B86A07730;1172004425;47.8630092323;
00409641822A;1172004425;75.8577575029;
000B86A0FAE0;1172004425;75.8577575029;
000B86A07590;1172004425;100.0;
000B86A22800;1172004425;33.1131121483;
000B86D12D00;1172004425;57.5439937337;
004096418687;1172004425;43.651583224;
02166F008836;1172004425;57.5439937337;
000B86A06AB0;1172004425;63.095734448;
00409640D533;1172004425;75.8577575029;
00014A10E0BC;1172004425;83.1763771103;
000B86A22910;1172004425;52.480746025;
000B86A070E0;1172004425;75.8577575029;
000B86A11C90;1172004425;75.8577575029;
000B86A07640;1172004425;57.5439937337;
000B86D14800;1172004425;83.1763771103;
000B86A1A370;1172004425;69.1830970919;
000B86A13230;1172004425;100.0;
