0040964931CE;1172004603;69.1830970919;
0040964040E4;1172004603;43.651583224;
004096401BF2;1172004603;69.1830970919;
00409640B455;1172004603;100.0;
00409640385A;1172004603;20.8929613085;
004096494100;1172004603;17.3780082875;
0040964941D0;1172004603;3.6307805477;
004096406096;1172004603;17.3780082875;
004096494BA9;1172004603;8.31763771103;
0040964944B3;1172004603;19.0546071796;
004096417DF2;1172004603;13.1825673856;
000B86A081D0;1172004603;14.4543977075;
00409649252A;1172004603;9.12010839356;
0040964066DC;1172004603;13.1825673856;
004096494109;1172004603;2.75422870334;
00409659A1A2;1172004603;3.98107170553;
0040964028F2;1172004603;15.8489319246;
004096494F82;1172004603;39.8107170553;
0040964001BC;1172004603;57.5439937337;
004096401924;1172004603;30.199517204;
0040964014C3;1172004603;75.8577575029;
004096492503;1172004603;12.0226443462;
0014BFE4A53D;1172004603;91.2010839356;
