000F24DA0730;1172089811;52.480746025;
0040964931CE;1172089811;63.095734448;
000B86D273A0;1172089811;47.8630092323;
001195BC155F;1172089811;69.1830970919;
0006257B0407;1172089811;63.095734448;
0014BF1DBB15;1172089811;47.8630092323;
004096402274;1172089811;33.1131121483;
0040964944B3;1172089811;75.8577575029;
00156D101CE1;1172089811;57.5439937337;
0016B62D8FA4;1172089811;43.651583224;
004096407318;1172089811;75.8577575029;
000B86D28460;1172089811;52.480746025;
0040964014E8;1172089811;63.095734448;
0060B38BA6B3;1172089811;39.8107170553;
000B86D0F260;1172089811;91.2010839356;
0040964014C3;1172089811;100.0;
00409640736D;1172089811;47.8630092323;
000F24DA8290;1172089811;75.8577575029;
000B86CD0B20;1172089811;69.1830970919;
66FD324D55A6;1172089811;63.095734448;
0040964953DB;1172089811;36.307805477;
0040964001BC;1172089811;57.5439937337;
001839F3D804;1172089811;39.8107170553;
004005B85359;1172089811;69.1830970919;
000B86CE7A40;1172089811;83.1763771103;
