00115C253BB0	-122.310213921	47.6636832392
000D88B6F084	-122.301428575	47.6771072557
001495C38C79	-122.31310474	47.6689460637
000B86CBACC0	-122.306427801	47.6573921433
000B86C3C8C0	-122.312222308	47.65365418
000B86CDEAC0	-122.305471491	47.6572860069
000F34724840	-122.310324268	47.6592533377
000D0BFD9049	-122.281633946	47.6665738451
001310E8A4B7	-122.312723945	47.6562175112
000B86D2B9E0	-122.310488161	47.657207598
020E350001C9	-122.304977631	47.6544471576
000B86CE7C00	-122.307997567	47.6530821176
000CE607F5EC	-122.314090071	47.6628184176
00A0F8A7925E	-122.303015042	47.6510201103
0014BFE4A0A2	-122.302883313	47.6515528856
0016B6D11254	-122.310357177	47.6626315027
0040964953DB	-122.30767346	47.6541080136
00150522FEFD	-122.317361276	47.671451703
000B86D00AA0	-122.300366633	47.6624331804
0018F84E9B03	-122.309870687	47.6645542276
0050184AF704	-122.302713281	47.6639367077
00134640214A	-122.302054244	47.6627525984
00409658D653	-122.315935528	47.6749879945
000A95F4686E	-122.308296123	47.6654508904
000F24DCBB70	-122.310162056	47.659113105
00C049E5BCDC	-122.332880588	47.6688428302
000F34A01B50	-122.312785461	47.6599556696
00183975D6CD	-122.309236812	47.663393311
000F66D7EFAA	-122.318704125	47.6737855721
000B86CEB080	-122.307586139	47.6549399874
0205F616E353	-122.310426982	47.6616144075
0015E9DAB524	-122.299198766	47.6623026416
021C30DABED3	-122.312697116	47.6518019213
0014BFDA475B	-122.300266888	47.6569272317
00183FB07E79	-122.318098671	47.6718173524
000FB5617614	-122.315884891	47.6749985495
0014BF17C17F	-122.298435769	47.6655077496
00095BFC4906	-122.312080681	47.6570971348
000B86CEB7A0	-122.304212925	47.6543014265
001310A97A10	-122.309983033	47.6645318542
004096299931	-122.309908767	47.6559457831
000B86CF9400	-122.308521614	47.6565792463
000B86D2B400	-122.304797623	47.6596262571
00179A9E704E	-122.313710025	47.6672851685
001124A97D4C	-122.298412592	47.6624137342
001124ED0595	-122.314598429	47.6659777823
0017592C52D0	-122.29559839	47.663342341
000F66C31A1A	-122.316414819	47.6620419597
000B86D02280	-122.315036525	47.6535947301
0011240682FF	-122.311811546	47.6654252723
000FB5A21270	-122.282559551	47.6664292159
004005B63BA3	-122.311948069	47.650572764
0018F8C6C16B	-122.303287834	47.6512974841
001124A8EEEF	-122.304699447	47.6675473294
000B86CBCD40	-122.313364162	47.6596455664
001505348561	-122.300241008	47.6631808888
001310B15553	-122.309605742	47.6636245038
001451778C37	-122.301795446	47.6610755829
000FB5786224	-122.313367414	47.6601072402
001839CD45AD	-122.304731743	47.6634384362
0020A65062D6	-122.310153497	47.6644727932
000B86CE7BE0	-122.313533073	47.6514889266
0016B64F3631	-122.303899006	47.6583524322
000F66A5F2D0	-122.309444335	47.6608976226
000FB361565D	-122.296488416	47.6634798384
0014BF0588FF	-122.312656075	47.6678765729
0018F8656C92	-122.332888374	47.6688644176
004096401BF2	-122.307790961	47.6546770764
00179A463007	-122.312219008	47.6707025677
000FB33A2511	-122.315347011	47.6667243162
00183F5960A9	-122.31145032	47.656755553
000F34AB0CE2	-122.31454618	47.6623951667
0016B6BBF5AC	-122.313761808	47.6671602351
000B86CAC920	-122.310251784	47.6514559524
000393EA40C8	-122.306576001	47.6735586829
000625EC0410	-122.315828901	47.6751243549
020F2ADABF80	-122.311507336	47.6590636758
0018E709B3E2	-122.311593751	47.6609074285
001839D76F64	-122.313103927	47.6599342997
0016B6A88671	-122.31329073	47.6659219438
001195397F7B	-122.308714673	47.6654096393
00131085DB2B	-122.314425079	47.6725982729
0014BF2928EA	-122.315321409	47.6701892668
000B86D27BC0	-122.305872961	47.6576901947
00119538D9BB	-122.332883681	47.668832675
000B86C3CA00	-122.311122599	47.6530074115
000B86C3CFC0	-122.300325785	47.660372703
00170F803AD0	-122.299695036	47.662409092
00183940FB76	-122.31344413	47.6646792849
000FB3378BD7	-122.297148358	47.6640177602
00E098530602	-122.313844327	47.6657161821
000B86D2BCE0	-122.303883048	47.6529679871
000F349D0220	-122.306058874	47.6535898528
000B86D99420	-122.305064338	47.6584961362
0050F2CB9AEC	-122.311241021	47.6572385598
000B86D292E0	-122.307719789	47.6541659545
000F6682F6CE	-122.313055543	47.6673355089
00095BC9B4CA	-122.315963775	47.6749497657
00146CFA5BEC	-122.310178617	47.6565512689
000B86D144E0	-122.311598269	47.6520892048
00C049FE4124	-122.312661642	47.6610247742
001839D0ED8D	-122.310339071	47.6685542678
0013101A3F51	-122.312270074	47.6660753959
000B86CE7A40	-122.30755933	47.6533335519
000B86C291E0	-122.309066571	47.6521169801
000B86D28620	-122.309044032	47.6525027937
0011952E8700	-122.318049186	47.6743975237
00409651BD43	-122.310136502	47.663076244
02C47BB97910	-122.310779039	47.6622607614
000B86D0DF00	-122.30663263	47.6553155101
00184D55D700	-122.313994848	47.6667279865
000F24DCB8E0	-122.310840853	47.6589195376
001124EE1EC3	-122.310855423	47.6519119874
00195B4E26DF	-122.304924418	47.6712414946
000B86C2B2C0	-122.313188764	47.656917323
0016B6BE1AA5	-122.315801062	47.669336088
00183F61A301	-122.313906914	47.6696376952
00146C9D8E5E	-122.309761947	47.6641855061
00095B463076	-122.305217057	47.6655339677
001217C0852A	-122.311923594	47.6629235016
000B86CEB400	-122.307780729	47.6571356389
000F660BCFED	-122.31230016	47.6701285161
001195BC155F	-122.307143928	47.6534625784
00184D02257C	-122.315104978	47.6644146942
000F34724600	-122.306350251	47.653268871
00183F595EC1	-122.314706651	47.6619256703
0016B6F5A7CE	-122.314074889	47.6642544527
000FB343BA43	-122.315978254	47.6749288473
0016B667FE9B	-122.303348453	47.651445214
001124EB8573	-122.310403274	47.6665979895
0012173454ED	-122.303991176	47.6678305412
0040965B35C9	-122.310460408	47.6592713321
001310AFD04D	-122.30933365	47.6630870579
0010DBA13183	-122.302969899	47.6645987503
000B86C3DCC0	-122.313226287	47.6598724241
001731EDD515	-122.304382388	47.6643900274
000B86D00B80	-122.30684454	47.6560924327
001839823D9C	-122.282204855	47.6665062146
000F66001B90	-122.310419762	47.6639998187
0050F2C7D26C	-122.312580822	47.6569485522
00146CD8342E	-122.315946555	47.6749632144
001217F01202	-122.310521648	47.6576360634
0014BFB7BF1C	-122.310917654	47.6632047282
00146C974E8C	-122.311965343	47.6702003944
001310FA279F	-122.315891075	47.6750417115
00095B6A40E0	-122.31244548	47.6629850339
0015E9D3A356	-122.31596869	47.6749435332
000B86CE6420	-122.308415639	47.6577622441
000C416625E4	-122.31098358	47.6527193935
000B86CDC5E0	-122.307968182	47.6562658911
000B86CE1740	-122.312088371	47.6526676909
001839FA7D98	-122.313704043	47.6650308987
0014BF2813F1	-122.315859719	47.6750388388
0050F2791D9A	-122.312762489	47.6555625033
00112462EE6D	-122.318752224	47.6752072434
0014BF030C03	-122.312934861	47.6647453167
00026F059813	-122.306753909	47.6543016168
000F24DCB940	-122.310268202	47.6586325914
000B86D70FE0	-122.307401618	47.6542171902
004096553165	-122.310754697	47.6627150418
0018F84F974E	-122.313219079	47.6634730364
000B86CD7880	-122.309502248	47.651136911
000B86C87220	-122.305100532	47.6536475065
000D0BEFF775	-122.313669895	47.6663562078
000A95F6C1C0	-122.332871471	47.6689108875
0011951B1F86	-122.30408965	47.6505420395
000B86D993C0	-122.308649279	47.6518555326
0013107A4AFB	-122.312888323	47.6642071111
000B86CE9BC0	-122.313119344	47.6524309497
001310365052	-122.311340311	47.6651983756
00026F3A3DF9	-122.31371634	47.6607762782
000B86C78F00	-122.313027012	47.6590169516
00183943272C	-122.307237939	47.6733765711
000D28F65BC2	-122.310187837	47.6518844824
00095BDEE6F6	-122.295188577	47.6637902033
0018F8584F1A	-122.313211297	47.658101943
00026F3A918D	-122.302757043	47.6651878691
000B86CE9320	-122.310310269	47.6518789052
001839D7709F	-122.313574502	47.6681980406
004096466AB8	-122.305623252	47.6594667041
00184D88B0DC	-122.305951669	47.6716256913
0018F8585D8A	-122.310759292	47.6640619834
00409629A14D	-122.306483616	47.6557527587
00095BFC9FAE	-122.312206016	47.6628818218
00095B3E0680	-122.314082233	47.6520141309
02042302A31F	-122.307684497	47.6532569761
000B86C4BE20	-122.311005349	47.6527511618
000B86D2BF00	-122.312219266	47.6564117767
001124086AAD	-122.313974566	47.6666268973
00131087F5F9	-122.332885436	47.6688552388
00095BDEE07A	-122.312762004	47.6533334154
001346D03F85	-122.315951594	47.674903828
0018F880F87F	-122.311785498	47.6630542588
000B86D01A40	-122.312996758	47.6526875154
000B86CBC000	-122.306519931	47.6565968082
000F24DE1AC0	-122.306091989	47.65327317
000D88F14CAC	-122.311579174	47.650743782
0014BF1E242A	-122.294621748	47.663732033
000B86D01740	-122.304877464	47.6575906466
000FB5ACB20C	-122.316300473	47.6618217928
000C41D42F51	-122.303973461	47.6510364154
00146C9DD702	-122.312600979	47.6687028792
000C41D42F57	-122.33078008	47.6684924567
000B86D02EC0	-122.306965803	47.6559857294
0012176D4863	-122.304498092	47.6605760563
0016B60FA3C4	-122.30705825	47.6708424746
00026F2E2212	-122.314155612	47.6625951679
00184D55527A	-122.301505748	47.658978846
00045AEF182D	-122.309295585	47.6510450013
001839783AF6	-122.313413408	47.6529731139
00095BD59E52	-122.298184304	47.6625058206
00131054A24A	-122.313489364	47.6592735791
0014BF1DAEEE	-122.299586368	47.6621094676
00A0F862D276	-122.298606638	47.6620912484
0018F856C7CC	-122.303607443	47.6649394445
EE5EEC0D72F7	-122.302519381	47.6571224719
000B86CF0300	-122.306535525	47.6569668553
003065040BAA	-122.311316654	47.653028869
00095B997D72	-122.305351746	47.6669144946
000F347247C0	-122.310311283	47.6592313803
000FB3680E35	-122.310833905	47.6645480423
00146C9CCFE2	-122.313796611	47.6655794186
00134649A30C	-122.300278001	47.662660429
00131095AFB4	-122.301564999	47.6770340766
0017F2E1831B	-122.312762145	47.6519015321
000C41C56FA1	-122.298913	47.6627382001
0014BF33AC6C	-122.315433865	47.672930299
000625F50A3B	-122.302958126	47.6636103146
001217BB1E14	-122.316008178	47.6616772704
0040055CABBF	-122.313157137	47.6595351774
000B86D00AE0	-122.299550991	47.6613689179
00150510D031	-122.301573583	47.6770310138
00A0F861B94E	-122.315862835	47.6750533379
0014BF219FC6	-122.309067232	47.6642552815
000B86D02020	-122.304504025	47.657065708
000FB5ED03E6	-122.318824644	47.6736020863
00146C4E4A06	-122.301623424	47.6770137123
000B86C3B060	-122.310774449	47.6579917126
0040965C52F4	-122.305876091	47.6609394028
001839F8D302	-122.31226831	47.6638158995
000B86CE8CE0	-122.309114039	47.6508888928
0016B6DBF6E2	-122.31422783	47.6520990325
00146C3B0DE4	-122.304599071	47.6668798934
000B86D02CC0	-122.304649508	47.6567870245
0016010FBDC1	-122.295238828	47.6637109722
0018F839C8E7	-122.313833377	47.6674466747
001839569FAF	-122.31202982	47.6600106649
0014A531FF4A	-122.310966229	47.6646382001
0019E4137D79	-122.3144592	47.6659648584
0011503FD62D	-122.305466864	47.6608501452
000D0BFD8619	-122.303982955	47.6509806001
000F66ACB246	-122.300914753	47.6614522025
000F3D5B1BBC	-122.313157452	47.6633677323
000B86D2B680	-122.311167672	47.6520160978
0015050DCE5D	-122.301793794	47.6627294135
000B86D02800	-122.313275654	47.6521076445
000B86D02480	-122.305147015	47.6559826011
0012177B0220	-122.297096006	47.6634589375
0014BF1EBFC4	-122.314629335	47.6666903744
00028A9EA3D7	-122.314028248	47.6614514468
000D28F65B78	-122.310156699	47.652074499
000B86CE6400	-122.309807852	47.6586596637
000B86D27C40	-122.306699048	47.6551086728
000F24DCB890	-122.310358782	47.6592228855
000F66C57997	-122.313062469	47.659892518
00150505A3FF	-122.31415732	47.6641243345
00095BD519C4	-122.311857858	47.6629784245
0014BF3F64B0	-122.301324715	47.6772843512
0014BF1702AB	-122.314246641	47.6704796663
000B86CEA500	-122.310433847	47.6525915923
000F6691F392	-122.311418448	47.6571489898
000D93CB0425	-122.31032501	47.6633576723
000B86A0F5F0	-122.307682088	47.6549541138
000F24DCB960	-122.305869046	47.6539171479
001562DA5D20	-122.298616655	47.6611750485
000B86D02460	-122.306709188	47.6561204999
00095BDD5C7E	-122.314865737	47.6667416645
000B86D986A0	-122.309266872	47.6518297194
00146C2090BC	-122.310986666	47.6665416841
0013F7192540	-122.313459486	47.6595948772
000B86CA4B60	-122.308352219	47.6574230651
000D937FAF79	-122.314533567	47.664300899
0016B62F2339	-122.318781499	47.675723175
000B86D98E40	-122.304896794	47.6588605748
0050F277B93A	-122.311526629	47.6576319151
0050F2CDA618	-122.310198227	47.6597162342
0030AB0DC4F3	-122.313316905	47.6673169796
0200682E33AB	-122.314243675	47.6630570286
000B86D27500	-122.310949693	47.6520849831
0012170A38BC	-122.311878629	47.6629646433
000B86D993A0	-122.306297039	47.6529883751
000B86CE9BA0	-122.313262652	47.6604429731
000B86C3D000	-122.312001956	47.6566341105
0014BFD12CF5	-122.312795072	47.6590989989
001839E7DC48	-122.304642355	47.6571193322
000F66D0CBD7	-122.311194195	47.6691180798
000B86A13230	-122.308863738	47.6550884167
001839E21CF4	-122.282435983	47.6664896374
00146CFA5D60	-122.299636703	47.662148142
000B86CE52A0	-122.310493977	47.6577445022
000B86C9FAA0	-122.312489277	47.6585115839
0015F96C7B50	-122.31834613	47.6736265415
000B86D0B680	-122.308728199	47.6571872496
000B86CE9980	-122.310880501	47.6518545824
0014BF282A86	-122.313391446	47.6644608698
00E098540F94	-122.312535967	47.6567019561
00183982558A	-122.310612893	47.6603773825
000272559701	-122.313840658	47.6629228891
000F34AB0CA2	-122.315634921	47.6620085118
0213020E9A8A	-122.31079715	47.6613052052
0011502EDAA0	-122.310337701	47.6571099354
00131031540B	-122.309789636	47.6570089254
00150510512F	-122.312993235	47.6530273505
001124ED6539	-122.303861128	47.6508843292
00146C030104	-122.314168482	47.6700832926
0015E9D19B7A	-122.313466571	47.6659803556
001150FAD0CA	-122.318740107	47.6738437854
000A7974F16C	-122.314040841	47.6659195541
022F3FA1B0A0	-122.3097978	47.6525198222
000B86A07730	-122.309215418	47.6559826126
001839C32696	-122.311875538	47.6627825368
00095BCB82BA	-122.304868527	47.657690104
0030AB16ABD4	-122.316554867	47.6704636344
000B86D9A280	-122.313002302	47.6521899494
00112462C0ED	-122.316197117	47.6616810144
001346D18904	-122.30527875	47.6587998407
00173F0437E4	-122.313363056	47.6648512559
00026F3A911C	-122.300524947	47.6633544149
000FB3650B71	-122.301353434	47.677321409
000F24DA8210	-122.304911232	47.6541542957
0015E97EEF4C	-122.312516792	47.6652148568
00146C06298A	-122.303222547	47.6522038198
00A0F8ECEFB4	-122.298512238	47.6624273854
00146C2250E4	-122.3138492	47.6657714518
000B86C23400	-122.311971514	47.6527507719
00146C1BF1B4	-122.299005348	47.6613765996
001349791574	-122.311854066	47.6629579366
001839D7098E	-122.301828613	47.6628088622
0018F839C8E1	-122.313474121	47.6631221158
000F66AA7D09	-122.313567567	47.6674504143
000625C5801B	-122.308289281	47.6576196502
020E350F539F	-122.311112919	47.6523494196
00183945EE5E	-122.314261515	47.651620797
000B86D99B80	-122.312893759	47.6524824197
000B86CE5380	-122.309678692	47.6511691672
000B86CE43A0	-122.310012028	47.6515857938
000F349D05C0	-122.306037032	47.6535504527
0014BF2790F3	-122.313773889	47.6660084845
000FB3597921	-122.314783451	47.6712659692
000F349D01E0	-122.31039652	47.6592349161
000B86D71000	-122.309230366	47.6525998663
000FB3A7E572	-122.332878739	47.6688192541
020E35025A0E	-122.3133193	47.6594074597
000B86D2C4A0	-122.313355137	47.6521183468
000D938A94A9	-122.303827792	47.6680298655
00150524B005	-122.316785548	47.6619882098
000FB3531EEB	-122.311805742	47.6630588798
000FB35DF2C7	-122.306439077	47.6728981616
00184D213166	-122.312474066	47.664988646
021302197391	-122.304760752	47.6605094471
001839E21C82	-122.313643511	47.6669176647
00409640C83E	-122.306668536	47.659097909
000B86D29300	-122.304567396	47.6550117403
0030BDF0A022	-122.31312796	47.6665225348
00170F803B85	-122.299610449	47.6622328804
00095B6BA140	-122.313701134	47.6658110796
00150502FEBF	-122.313436673	47.658758308
000FB5276372	-122.302634523	47.652457522
000FB34161AD	-122.31592871	47.6749895513
000B86D27A60	-122.307453417	47.6532761045
000B86CDDBA0	-122.307507952	47.6570022367
000FB3330B9B	-122.311503729	47.657012593
0011500C0253	-122.312027093	47.6646042232
000FB5AC90F0	-122.304063981	47.6607011658
004005B7E265	-122.313257069	47.6684781062
00146C1D943C	-122.312509024	47.6643063979
00146C7E75F4	-122.302300216	47.6767594431
000B86D27980	-122.310482601	47.6525621808
001839785EE1	-122.311513398	47.6634696082
000B86D02440	-122.306395002	47.6559928111
0014BF458F22	-122.298198027	47.6627290976
00183FAE4CF9	-122.298305101	47.6620941524
000B86CE87A0	-122.309095274	47.6511242097
00170E085FD0	-122.295552026	47.6633565029
000FB3636477	-122.310125852	47.6687960825
0016B62F5F1E	-122.31414245	47.6667124044
000F3D35EF93	-122.313318887	47.6598734799
009096000002	-122.314301671	47.6669705304
00A0C55A6CCC	-122.310468526	47.6516159851
001124A056B2	-122.298188415	47.6624116113
0015051E96DF	-122.313405005	47.6627576001
001310FCCA2F	-122.312619083	47.6642281656
000F664246AE	-122.30926853	47.6510563679
0019E3327B5A	-122.315893258	47.6750110897
00121729300C	-122.313326262	47.6660400064
0015F9A63960	-122.313401128	47.659915598
000F24DE1080	-122.30605386	47.6533166294
000F66E7F2F8	-122.312559754	47.6552167553
000B86D27160	-122.309383258	47.6512947304
B6A7B5D1BD95	-122.306121072	47.6612815579
000D88867645	-122.309976781	47.6644987491
000F66204165	-122.319642405	47.6755842609
000B86C86C40	-122.307160883	47.6560952564
000D3A7075ED	-122.300807216	47.6610484995
000F249C7A75	-122.304103377	47.6551081869
000B86A13670	-122.308256894	47.6561366029
001310E476FE	-122.296643192	47.6633650694
001288FE6E69	-122.326483449	47.6674992055
00146C9E01C2	-122.313641235	47.6683366255
0011240B5E99	-122.332885028	47.6688896454
00095B87AB24	-122.294287181	47.6637248886
4E2E9C4D20CE	-122.277268914	47.6679824135
0018394297A4	-122.314275839	47.6520052838
00146C94109C	-122.319635209	47.6751492604
000D3A7219ED	-122.311363695	47.6573284801
000FB336DD8F	-122.313351592	47.6651305856
0012173ECE1F	-122.314613655	47.6628579796
001346C7221E	-122.313322272	47.6647955249
AE1FC1E14B6A	-122.299737595	47.662686197
000B86A0BE00	-122.30735121	47.6564475802
0011502037E2	-122.302688326	47.6632013048
001310FCAAEE	-122.297837255	47.666084762
001346A1C104	-122.308807967	47.6651088672
00026F3AFD4D	-122.314452901	47.6626633047
001150264263	-122.311264681	47.6636600399
0016B6470C1D	-122.304534503	47.6573373348
0030BDC55402	-122.313199307	47.6662829225
56D1AC9A258A	-122.313519397	47.6602104116
000B86CB8A60	-122.307415807	47.6570510304
0015E96996A7	-122.313142451	47.6518477546
0016B640B37A	-122.310032756	47.6622894178
020059BE64E6	-122.312810863	47.6622020612
020423029C9F	-122.307614041	47.653862587
000B86C86BC0	-122.308040572	47.6568878529
0015E9D386C6	-122.312815923	47.6632491481
001310953AD5	-122.314468446	47.6518680637
0018F85869DE	-122.31341869	47.6666187902
000F66B998EE	-122.318273789	47.6724777735
00121719A58E	-122.306065259	47.6734497042
001124A046E2	-122.30343334	47.6513567432
0030BD90B7E2	-122.313469829	47.6635973064
000E2E6BA8FA	-122.31637853	47.6619110769
000F34C1232D	-122.304854784	47.6554314851
000FB333B557	-122.281963912	47.6664217697
00904B3A747E	-122.301777286	47.6601747105
00146C166CD2	-122.315763794	47.6623506962
000625F1E75A	-122.313199498	47.6587349311
001495C36A31	-122.310925193	47.6633744492
00132157C5B1	-122.295560367	47.663222946
0006258739E5	-122.310553178	47.6616521949
000625667EA2	-122.314694127	47.6691706306
000B86D12DA0	-122.310881636	47.657217422
000B86CB7D40	-122.3118077	47.6530361708
0014BF280623	-122.310880884	47.6607566401
00184D80A596	-122.305469392	47.6575849452
000C411908D2	-122.313610481	47.6675640022
0013D4D61F90	-122.313773746	47.668126819
000B86D131A0	-122.311041498	47.6520063985
0014BF40E94E	-122.305026407	47.65175933
000FB3A29722	-122.310317589	47.6569117776
000FB5276F00	-122.313980715	47.6653004651
00146C2014A6	-122.3035448	47.6512348522
000B86CE5900	-122.311100073	47.6580173193
000B86D14500	-122.310951535	47.6520699209
000B86D99F40	-122.312919497	47.6521139547
000B86CDDBC0	-122.304425548	47.6540583328
0006256D9D17	-122.304619329	47.6514584925
00146C447917	-122.315466935	47.6734660449
000B86CE8440	-122.310605731	47.6565207216
00A0F83B1445	-122.313095101	47.6640471786
000B86CE8840	-122.309335745	47.6510192625
000F66CD45FB	-122.316458255	47.6618947529
00045A0F3C22	-122.310623228	47.6574203135
00173F2057B5	-122.315017427	47.6518653587
00183FAECC19	-122.31684651	47.6619613837
001310FDB294	-122.312486754	47.6660981949
0030BDC23EF6	-122.318438258	47.6737657678
000B86D276C0	-122.309940598	47.6519705896
000B86D27A40	-122.309851061	47.6520727095
000B86A126D0	-122.310277656	47.6564890627
00183FE84C71	-122.313459467	47.6621139078
000B86CE8D60	-122.309140368	47.6509784871
001451778241	-122.297355116	47.6637701232
00095BAA4792	-122.306917274	47.6544055898
00A0F862A1BE	-122.315423508	47.6735139647
1E51E4230462	-122.30393572	47.6649875009
000B86D982C0	-122.304601653	47.6587186712
000F66587D8F	-122.306881729	47.6730202883
000B86CEAC00	-122.307529535	47.6526374016
00131062F12D	-122.313538409	47.6604334189
0016CBF746B7	-122.31114776	47.6662061508
000B86CABF80	-122.304640003	47.6542421055
000B86C2BDC0	-122.311090821	47.6530480307
000B86D9ACE0	-122.30584125	47.6544531771
00095BC9B6D2	-122.311928222	47.6567474501
000B86C3A900	-122.313008881	47.6551898896
000B86D0F240	-122.3069611	47.653352284
0015E9D2BA94	-122.312616909	47.6632157475
A6E5539677CA	-122.3129379	47.6578746919
02130200915A	-122.302804119	47.661000659
0011504AD56C	-122.314370541	47.6647741881
000B86CEB240	-122.306245124	47.6562301474
000F66D11A16	-122.31390179	47.6668501025
00188412CC9A	-122.302634588	47.6627581743
00183F1F6379	-122.311150078	47.6639353934
000B86D00CC0	-122.305319466	47.6566789469
00A0F842AEDC	-122.298932031	47.6626215887
00146C040880	-122.312231859	47.6629797887
000FB3760F4B	-122.314221111	47.6647800134
000B86C2B100	-122.310451683	47.6525021693
000C4175D444	-122.304036846	47.664710597
0014516C4E5F	-122.315779365	47.6751478808
0016B615A2D8	-122.311868902	47.6629554646
00184D7E2A3C	-122.30006705	47.6621344819
000B86D9A7E0	-122.313080855	47.6520613391
00183FF8F4A9	-122.314474916	47.6625306654
000F24DE1040	-122.305747275	47.6536196129
CADFE2B55FDA	-122.309133512	47.6519740386
000B86D98C20	-122.304133156	47.6587152161
000B86A0F980	-122.308023509	47.6565860389
00183975A12A	-122.304079179	47.6601847424
0014BF199CF3	-122.305393617	47.6654275565
004096492503	-122.307667102	47.6548536152
00150516798B	-122.316550049	47.6620892123
000B86CDCB20	-122.305437534	47.6567031157
000B1400BAB6	-122.305807148	47.6534733366
000FB33ABEBF	-122.313798968	47.6675746816
000FB56C3528	-122.317924163	47.6726527994
000B86CEADA0	-122.30854355	47.6518872457
00C049F14B18	-122.310686398	47.6618867791
000B86C2CEC0	-122.304480196	47.6539374609
0016B6E5E5E2	-122.310130795	47.6636456064
001217624B45	-122.310416526	47.653393675
00131043006B	-122.308146344	47.6571737602
000B86A1A690	-122.30743133	47.65550856
000B86D01980	-122.310085202	47.6563571221
00095BC42D72	-122.314162137	47.6665591092
000C41B11BEE	-122.311238215	47.6629068437
000FB527E676	-122.310047453	47.6657610954
00146C2364A6	-122.313607227	47.6658923815
000F349D0550	-122.306058952	47.6535524161
0019A9FE2FC0	-122.299741404	47.662513794
000B86CACA60	-122.307451888	47.6575828243
000B86D144C0	-122.310920026	47.6520871015
00131054E5E5	-122.313807527	47.6655997824
000B86C86BA0	-122.308473997	47.6566072359
001495BEE4F1	-122.311286429	47.6567640373
000B86A06C60	-122.310105054	47.6574166304
00601DF14E89	-122.309550903	47.6560679616
001217BB02AB	-122.315449788	47.6620659286
00146CDD746A	-122.303945348	47.6678023813
000B86C9D5E0	-122.311524761	47.6526180069
0030BDC64176	-122.31108781	47.6689203522
0013464431D4	-122.314540019	47.6661879765
0016B6CD1CC3	-122.319688738	47.6755339603
000C414347F4	-122.313413741	47.6649054792
0050F2C91D08	-122.312987636	47.6582026031
000B86D12DC0	-122.312811628	47.6568894431
001150313FDF	-122.312178434	47.656694877
00146CF76BE6	-122.313575646	47.6601831246
000FB3369F9B	-122.313277169	47.6686984227
00183FA080D1	-122.314059442	47.6678422636
000B86D2B1A0	-122.313499496	47.65302491
00183981071F	-122.311906248	47.6629191717
0020E0039A4B	-122.304063651	47.6508579621
0018396438D6	-122.304290544	47.6605030216
000C41F44503	-122.317949333	47.6747945415
00183F1D0B61	-122.301940704	47.6632356134
02166F0024E4	-122.313848709	47.6609405076
00095B4EA4CC	-122.312600144	47.6509265889
000B86D151C0	-122.303921896	47.660885013
000B86D14520	-122.310891658	47.6519337997
001346A201F6	-122.310318598	47.6572306452
000F66E41097	-122.315261901	47.6625898147
000B86CEA0E0	-122.306735397	47.6572104466
001346F0EBFE	-122.311722516	47.6629784408
000B86C3A8C0	-122.308699772	47.6575397904
001451703931	-122.298153977	47.6621381678
0011240D5ABF	-122.29877138	47.663471519
00183F80E999	-122.325078668	47.6670156106
00115075EEBC	-122.302041392	47.6627433136
0006255DA01F	-122.308537746	47.6651997137
000B86D01BE0	-122.305558986	47.6563204334
000D88C0EB11	-122.318462062	47.6653753173
